Subject,Seed,Chain,Iter,dots,x,y
A15UWGADIRZ04I,2,8,14,11,-165,-57
A15UWGADIRZ04I,2,8,14,12,-128,-156
A15UWGADIRZ04I,2,8,14,13,-115,-132
A15UWGADIRZ04I,2,8,14,14,-125,-108
A15UWGADIRZ04I,2,8,14,15,-136,-86
A30QJF394U1VRY,2,8,15,1,-168,-203
A30QJF394U1VRY,2,8,15,2,-164,-185
A30QJF394U1VRY,2,8,15,3,-148,-180
A30QJF394U1VRY,2,8,15,4,-158,-167
A30QJF394U1VRY,2,8,15,5,-157,-161
A30QJF394U1VRY,2,8,15,6,-161,-149
A30QJF394U1VRY,2,8,15,7,-171,-136
A30QJF394U1VRY,2,8,15,8,-192,-115
A30QJF394U1VRY,2,8,15,9,-206,-104
A30QJF394U1VRY,2,8,15,10,-237,-100
A30QJF394U1VRY,2,8,15,11,-222,-94
A30QJF394U1VRY,2,8,15,12,-206,-90
A30QJF394U1VRY,2,8,15,13,-191,-82
A30QJF394U1VRY,2,8,15,14,-172,-84
A30QJF394U1VRY,2,8,15,15,-163,-103
AT2A0SP6QUK39,2,8,16,1,-148,-207
AT2A0SP6QUK39,2,8,16,2,-141,-195
AT2A0SP6QUK39,2,8,16,3,-139,-186
AT2A0SP6QUK39,2,8,16,4,-139,-180
AT2A0SP6QUK39,2,8,16,5,-143,-172
AT2A0SP6QUK39,2,8,16,6,-143,-160
AT2A0SP6QUK39,2,8,16,7,-155,-166
AT2A0SP6QUK39,2,8,16,8,-168,-167
AT2A0SP6QUK39,2,8,16,9,-177,-182
AT2A0SP6QUK39,2,8,16,10,-185,-168
AT2A0SP6QUK39,2,8,16,11,-186,-148
AT2A0SP6QUK39,2,8,16,12,-169,-157
AT2A0SP6QUK39,2,8,16,13,-201,-153
AT2A0SP6QUK39,2,8,16,14,-204,-143
AT2A0SP6QUK39,2,8,16,15,-163,-145
A123I9G939GSV,2,8,17,1,-150,-181
A123I9G939GSV,2,8,17,2,-149,-203
A123I9G939GSV,2,8,17,3,-162,-200
A123I9G939GSV,2,8,17,4,-151,-163
A123I9G939GSV,2,8,17,5,-202,-151
A123I9G939GSV,2,8,17,6,-186,-158
A123I9G939GSV,2,8,17,7,-171,-172
A123I9G939GSV,2,8,17,8,-173,-149
A123I9G939GSV,2,8,17,9,-192,-137
A123I9G939GSV,2,8,17,10,-137,-160
A123I9G939GSV,2,8,17,11,-155,-136
A123I9G939GSV,2,8,17,12,-141,-186
A123I9G939GSV,2,8,17,13,-171,-191
A123I9G939GSV,2,8,17,14,-179,-127
A123I9G939GSV,2,8,17,15,-220,-132
A4U7HX5SEFM8G,2,8,18,1,-222,-134
A4U7HX5SEFM8G,2,8,18,2,-200,-124
A4U7HX5SEFM8G,2,8,18,3,-168,-130
A4U7HX5SEFM8G,2,8,18,4,-195,-145
A4U7HX5SEFM8G,2,8,18,5,-170,-143
A4U7HX5SEFM8G,2,8,18,6,-183,-146
A4U7HX5SEFM8G,2,8,18,7,-186,-132
A4U7HX5SEFM8G,2,8,18,8,-165,-181
A4U7HX5SEFM8G,2,8,18,9,-158,-156
A4U7HX5SEFM8G,2,8,18,10,-176,-163
A4U7HX5SEFM8G,2,8,18,11,-193,-169
A4U7HX5SEFM8G,2,8,18,12,-180,-188
A4U7HX5SEFM8G,2,8,18,13,-147,-205
A4U7HX5SEFM8G,2,8,18,14,-141,-175
A4U7HX5SEFM8G,2,8,18,15,-153,-192
A2PCVB3ZVRHUNW,2,8,19,1,-216,-139
A2PCVB3ZVRHUNW,2,8,19,2,-187,-147
A2PCVB3ZVRHUNW,2,8,19,3,-186,-136
A2PCVB3ZVRHUNW,2,8,19,4,-159,-151
A2PCVB3ZVRHUNW,2,8,19,5,-173,-164
A2PCVB3ZVRHUNW,2,8,19,6,-174,-151
A2PCVB3ZVRHUNW,2,8,19,7,-176,-185
A2PCVB3ZVRHUNW,2,8,19,8,-147,-200
A2PCVB3ZVRHUNW,2,8,19,9,-148,-177
A2PCVB3ZVRHUNW,2,8,19,10,-152,-162
A2PCVB3ZVRHUNW,2,8,19,11,-132,-175
A2PCVB3ZVRHUNW,2,8,19,12,-138,-165
A2PCVB3ZVRHUNW,2,8,19,13,-166,-142
A2PCVB3ZVRHUNW,2,8,19,14,-162,-179
A2PCVB3ZVRHUNW,2,8,19,15,-184,-165
A3UQ0X7EV21ANR,2,8,20,1,-198,-160
A3UQ0X7EV21ANR,2,8,20,2,-176,-156
A3UQ0X7EV21ANR,2,8,20,3,-165,-170
A3UQ0X7EV21ANR,2,8,20,4,-176,-168
A3UQ0X7EV21ANR,2,8,20,5,-152,-185
A3UQ0X7EV21ANR,2,8,20,6,-207,-148
A3UQ0X7EV21ANR,2,8,20,7,-169,-188
A3UQ0X7EV21ANR,2,8,20,8,-180,-183
A3UQ0X7EV21ANR,2,8,20,9,-191,-172
A3UQ0X7EV21ANR,2,8,20,10,-156,-205
A3UQ0X7EV21ANR,2,8,20,11,-150,-173
A3UQ0X7EV21ANR,2,8,20,12,-158,-162
A3UQ0X7EV21ANR,2,8,20,13,-163,-153
A3UQ0X7EV21ANR,2,8,20,14,-188,-152
A3UQ0X7EV21ANR,2,8,20,15,-178,-150
base2_9,2,9,1,1,-87.86,-101.73
base2_9,2,9,1,2,132.59,18.68
base2_9,2,9,1,3,19.5,0
base2_9,2,9,1,4,-84.41,26.26
base2_9,2,9,1,5,-83.8,-10.82
base2_9,2,9,1,6,-22.14,104.28
base2_9,2,9,1,7,183.33,-182.52
base2_9,2,9,1,8,-146.1,-130.33
base2_9,2,9,1,9,-112.72,47.87
base2_9,2,9,1,10,29.93,-62.35
base2_9,2,9,1,11,-234.68,-23.17
base2_9,2,9,1,12,-1.24,135.19
base2_9,2,9,1,13,85.16,-57.41
base2_9,2,9,1,14,-25.54,54.36
base2_9,2,9,1,15,29.28,105.47
A2JFQ8AQC0NI0F,2,9,2,1,-236,-22
A2JFQ8AQC0NI0F,2,9,2,2,-166,-122
A2JFQ8AQC0NI0F,2,9,2,3,-81,-96
A2JFQ8AQC0NI0F,2,9,2,4,-94,-2
A2JFQ8AQC0NI0F,2,9,2,5,-88,28
A2JFQ8AQC0NI0F,2,9,2,6,-132,61
A2JFQ8AQC0NI0F,2,9,2,7,-24,57
A2JFQ8AQC0NI0F,2,9,2,8,3,106
A2JFQ8AQC0NI0F,2,9,2,9,47,73
A2JFQ8AQC0NI0F,2,9,2,10,19,-10
A2JFQ8AQC0NI0F,2,9,2,11,27,-84
A2JFQ8AQC0NI0F,2,9,2,12,102,-77
A2JFQ8AQC0NI0F,2,9,2,13,208,45
A2JFQ8AQC0NI0F,2,9,2,14,175,-187
A2JFQ8AQC0NI0F,2,9,2,15,-34,8
A3FSB072PG6516,2,9,3,1,172,-182
A3FSB072PG6516,2,9,3,2,102,-72
A3FSB072PG6516,2,9,3,3,31,-92
A3FSB072PG6516,2,9,3,4,-89,-86
A3FSB072PG6516,2,9,3,5,-168,-122
A3FSB072PG6516,2,9,3,6,-243,-24
A3FSB072PG6516,2,9,3,7,-122,72
A3FSB072PG6516,2,9,3,8,-91,29
A3FSB072PG6516,2,9,3,9,-87,-6
A3FSB072PG6516,2,9,3,10,-35,17
A3FSB072PG6516,2,9,3,11,32,-8
A3FSB072PG6516,2,9,3,12,225,55
A3FSB072PG6516,2,9,3,13,29,40
A3FSB072PG6516,2,9,3,14,-56,85
A3FSB072PG6516,2,9,3,15,-95,148
A29EPBR9BHJ3WU,2,9,4,1,147,-184
A29EPBR9BHJ3WU,2,9,4,2,238,21
A29EPBR9BHJ3WU,2,9,4,3,-109,145
A29EPBR9BHJ3WU,2,9,4,4,-236,46
A29EPBR9BHJ3WU,2,9,4,5,-176,-69
A29EPBR9BHJ3WU,2,9,4,6,-75,-76
A29EPBR9BHJ3WU,2,9,4,7,-120,-34
A29EPBR9BHJ3WU,2,9,4,8,-129,-1
A29EPBR9BHJ3WU,2,9,4,9,-29,-28
A29EPBR9BHJ3WU,2,9,4,10,-52,9
A29EPBR9BHJ3WU,2,9,4,11,-1,55
A29EPBR9BHJ3WU,2,9,4,12,16,-4
A29EPBR9BHJ3WU,2,9,4,13,-69,56
A29EPBR9BHJ3WU,2,9,4,14,10,-89
A29EPBR9BHJ3WU,2,9,4,15,96,56
A3VE0HT1J20HNX,2,9,5,1,-31,-8
A3VE0HT1J20HNX,2,9,5,2,-74,-36
A3VE0HT1J20HNX,2,9,5,3,-67,23
A3VE0HT1J20HNX,2,9,5,4,21,25
A3VE0HT1J20HNX,2,9,5,5,10,-55
A3VE0HT1J20HNX,2,9,5,6,-171,-41
A3VE0HT1J20HNX,2,9,5,7,-132,6
A3VE0HT1J20HNX,2,9,5,8,-142,50
A3VE0HT1J20HNX,2,9,5,9,-216,65
A3VE0HT1J20HNX,2,9,5,10,-120,154
A3VE0HT1J20HNX,2,9,5,11,-63,91
A3VE0HT1J20HNX,2,9,5,12,5,91
A3VE0HT1J20HNX,2,9,5,13,114,103
A3VE0HT1J20HNX,2,9,5,14,209,60
A3VE0HT1J20HNX,2,9,5,15,165,-134
A3RIJCTQEIAPYX,2,9,6,1,170,-132
A3RIJCTQEIAPYX,2,9,6,2,-101,152
A3RIJCTQEIAPYX,2,9,6,3,-224,78
A3RIJCTQEIAPYX,2,9,6,4,-196,-50
A3RIJCTQEIAPYX,2,9,6,5,-125,1
A3RIJCTQEIAPYX,2,9,6,6,-84,-45
A3RIJCTQEIAPYX,2,9,6,7,-69,89
A3RIJCTQEIAPYX,2,9,6,8,-68,19
A3RIJCTQEIAPYX,2,9,6,9,-48,-13
A3RIJCTQEIAPYX,2,9,6,10,5,88
A3RIJCTQEIAPYX,2,9,6,11,87,98
A3RIJCTQEIAPYX,2,9,6,12,181,62
A3RIJCTQEIAPYX,2,9,6,13,-9,-73
A3RIJCTQEIAPYX,2,9,6,14,4,23
A3RIJCTQEIAPYX,2,9,6,15,-136,43
A7G7NX16ZP7HL,2,9,7,1,170,-102
A7G7NX16ZP7HL,2,9,7,2,-215,58
A7G7NX16ZP7HL,2,9,7,3,-194,-15
A7G7NX16ZP7HL,2,9,7,4,-186,100
A7G7NX16ZP7HL,2,9,7,5,-153,44
A7G7NX16ZP7HL,2,9,7,6,-92,-5
A7G7NX16ZP7HL,2,9,7,7,-46,-60
A7G7NX16ZP7HL,2,9,7,8,-39,-13
A7G7NX16ZP7HL,2,9,7,9,-27,75
A7G7NX16ZP7HL,2,9,7,10,-68,120
A7G7NX16ZP7HL,2,9,7,11,-97,182
A7G7NX16ZP7HL,2,9,7,12,2,175
A7G7NX16ZP7HL,2,9,7,13,50,11
A7G7NX16ZP7HL,2,9,7,14,53,110
A7G7NX16ZP7HL,2,9,7,15,158,48
AKXNUZGMYOW6Q,2,9,8,1,-78,-1
AKXNUZGMYOW6Q,2,9,8,2,-78,28
AKXNUZGMYOW6Q,2,9,8,3,-208,35
AKXNUZGMYOW6Q,2,9,8,4,-202,94
AKXNUZGMYOW6Q,2,9,8,5,-132,113
AKXNUZGMYOW6Q,2,9,8,6,-108,178
AKXNUZGMYOW6Q,2,9,8,7,-78,113
AKXNUZGMYOW6Q,2,9,8,8,-128,73
AKXNUZGMYOW6Q,2,9,8,9,62,-14
AKXNUZGMYOW6Q,2,9,8,10,155,49
AKXNUZGMYOW6Q,2,9,8,11,117,129
AKXNUZGMYOW6Q,2,9,8,12,47,169
AKXNUZGMYOW6Q,2,9,8,13,65,68
AKXNUZGMYOW6Q,2,9,8,14,-166,-8
AKXNUZGMYOW6Q,2,9,8,15,-122,-106
A12YT54QR1OZ29,2,9,9,1,-128,-81
A12YT54QR1OZ29,2,9,9,2,-77,7
A12YT54QR1OZ29,2,9,9,3,-74,35
A12YT54QR1OZ29,2,9,9,4,-167,-5
A12YT54QR1OZ29,2,9,9,5,-215,29
A12YT54QR1OZ29,2,9,9,6,-195,98
A12YT54QR1OZ29,2,9,9,7,-113,83
A12YT54QR1OZ29,2,9,9,8,-109,132
A12YT54QR1OZ29,2,9,9,9,-47,130
A12YT54QR1OZ29,2,9,9,10,-79,181
A12YT54QR1OZ29,2,9,9,11,80,172
A12YT54QR1OZ29,2,9,9,12,157,120
A12YT54QR1OZ29,2,9,9,13,77,45
A12YT54QR1OZ29,2,9,9,14,67,-28
A12YT54QR1OZ29,2,9,9,15,176,27
A257UIPAZR9NTN,2,9,10,1,-136,-86
A257UIPAZR9NTN,2,9,10,2,-55,9
A257UIPAZR9NTN,2,9,10,3,-211,32
A257UIPAZR9NTN,2,9,10,4,-110,125
A257UIPAZR9NTN,2,9,10,5,16,170
A257UIPAZR9NTN,2,9,10,6,129,162
A257UIPAZR9NTN,2,9,10,7,88,79
A257UIPAZR9NTN,2,9,10,8,196,40
A257UIPAZR9NTN,2,9,10,9,181,-62
A257UIPAZR9NTN,2,9,10,10,83,-41
A257UIPAZR9NTN,2,9,10,11,130,-148
A257UIPAZR9NTN,2,9,10,12,16,-147
A257UIPAZR9NTN,2,9,10,13,-154,7
A257UIPAZR9NTN,2,9,10,14,147,60
A257UIPAZR9NTN,2,9,10,15,-51,77
A2EFKMWXQUZXDA,2,9,11,1,-175,61
A2EFKMWXQUZXDA,2,9,11,2,-145,17
A2EFKMWXQUZXDA,2,9,11,3,-99,-53
A2EFKMWXQUZXDA,2,9,11,4,-54,-3
A2EFKMWXQUZXDA,2,9,11,5,19,12
A2EFKMWXQUZXDA,2,9,11,6,-17,93
A2EFKMWXQUZXDA,2,9,11,7,-77,134
A2EFKMWXQUZXDA,2,9,11,8,43,-111
A2EFKMWXQUZXDA,2,9,11,9,108,-130
A2EFKMWXQUZXDA,2,9,11,10,75,-31
A2EFKMWXQUZXDA,2,9,11,11,195,-64
A2EFKMWXQUZXDA,2,9,11,12,125,47
A2EFKMWXQUZXDA,2,9,11,13,204,27
A2EFKMWXQUZXDA,2,9,11,14,158,109
A2EFKMWXQUZXDA,2,9,11,15,84,181
AXWWPNYFI8Z7F,2,9,12,1,-144,72
AXWWPNYFI8Z7F,2,9,12,2,-88,25
AXWWPNYFI8Z7F,2,9,12,3,-62,-40
AXWWPNYFI8Z7F,2,9,12,4,8,-13
AXWWPNYFI8Z7F,2,9,12,5,45,-80
AXWWPNYFI8Z7F,2,9,12,6,83,-124
AXWWPNYFI8Z7F,2,9,12,7,128,-83
AXWWPNYFI8Z7F,2,9,12,8,111,-23
AXWWPNYFI8Z7F,2,9,12,9,154,33
AXWWPNYFI8Z7F,2,9,12,10,203,64
AXWWPNYFI8Z7F,2,9,12,11,114,122
AXWWPNYFI8Z7F,2,9,12,12,61,79
AXWWPNYFI8Z7F,2,9,12,13,14,113
AXWWPNYFI8Z7F,2,9,12,14,-44,105
AXWWPNYFI8Z7F,2,9,12,15,-14,176
A26U4IKXMXT0ZA,2,9,13,1,126,53
A26U4IKXMXT0ZA,2,9,13,2,153,73
A26U4IKXMXT0ZA,2,9,13,3,46,89
A26U4IKXMXT0ZA,2,9,13,4,-84,91
A26U4IKXMXT0ZA,2,9,13,5,-16,-54
A26U4IKXMXT0ZA,2,9,13,6,-59,-75
A26U4IKXMXT0ZA,2,9,13,7,-90,-41
A26U4IKXMXT0ZA,2,9,13,8,-83,7
A26U4IKXMXT0ZA,2,9,13,9,-58,51
A26U4IKXMXT0ZA,2,9,13,10,-11,50
A26U4IKXMXT0ZA,2,9,13,11,47,47
A26U4IKXMXT0ZA,2,9,13,12,32,-32
A26U4IKXMXT0ZA,2,9,13,13,88,-66
A26U4IKXMXT0ZA,2,9,13,14,121,-19
A26U4IKXMXT0ZA,2,9,13,15,104,31
A1BJPNHVA4LTHD,2,9,14,1,21,-3
A1BJPNHVA4LTHD,2,9,14,2,-32,-28
A1BJPNHVA4LTHD,2,9,14,3,-44,-6
A1BJPNHVA4LTHD,2,9,14,4,-44,28
A1BJPNHVA4LTHD,2,9,14,5,-16,56
A1BJPNHVA4LTHD,2,9,14,6,-23,88
A1BJPNHVA4LTHD,2,9,14,7,-30,111
A1BJPNHVA4LTHD,2,9,14,8,-43,145
A1BJPNHVA4LTHD,2,9,14,9,42,-9
A1BJPNHVA4LTHD,2,9,14,10,74,-35
A1BJPNHVA4LTHD,2,9,14,11,96,-22
A1BJPNHVA4LTHD,2,9,14,12,80,25
A1BJPNHVA4LTHD,2,9,14,13,42,43
A1BJPNHVA4LTHD,2,9,14,14,90,86
A1BJPNHVA4LTHD,2,9,14,15,76,104
A1R0689JPSQ3OF,2,9,15,1,67,94
A1R0689JPSQ3OF,2,9,15,2,84,70
A1R0689JPSQ3OF,2,9,15,3,44,38
A1R0689JPSQ3OF,2,9,15,4,74,28
A1R0689JPSQ3OF,2,9,15,5,35,2
A1R0689JPSQ3OF,2,9,15,6,9,-4
A1R0689JPSQ3OF,2,9,15,7,54,-25
A1R0689JPSQ3OF,2,9,15,8,75,-10
A1R0689JPSQ3OF,2,9,15,9,-36,118
A1R0689JPSQ3OF,2,9,15,10,-31,97
A1R0689JPSQ3OF,2,9,15,11,-25,69
A1R0689JPSQ3OF,2,9,15,12,-26,46
A1R0689JPSQ3OF,2,9,15,13,-39,27
A1R0689JPSQ3OF,2,9,15,14,-50,0
A1R0689JPSQ3OF,2,9,15,15,-48,-27
A8BU58N5GX7OV,2,9,16,1,-50,-90
A8BU58N5GX7OV,2,9,16,2,-40,-70
A8BU58N5GX7OV,2,9,16,3,-34,-42
A8BU58N5GX7OV,2,9,16,4,-34,-20
A8BU58N5GX7OV,2,9,16,5,-41,3
A8BU58N5GX7OV,2,9,16,6,-48,26
A8BU58N5GX7OV,2,9,16,7,-55,52
A8BU58N5GX7OV,2,9,16,8,10,-82
A8BU58N5GX7OV,2,9,16,9,-11,-74
A8BU58N5GX7OV,2,9,16,10,-2,-32
A8BU58N5GX7OV,2,9,16,11,22,-42
A8BU58N5GX7OV,2,9,16,12,-199,76
A8BU58N5GX7OV,2,9,16,13,141,-155
A8BU58N5GX7OV,2,9,16,14,172,-99
A8BU58N5GX7OV,2,9,16,15,176,-52
A1UQM4K8EGZPD9,2,9,17,1,-41,44
A1UQM4K8EGZPD9,2,9,17,2,-177,71
A1UQM4K8EGZPD9,2,9,17,3,-34,-18
A1UQM4K8EGZPD9,2,9,17,4,-49,-45
A1UQM4K8EGZPD9,2,9,17,5,-55,-68
A1UQM4K8EGZPD9,2,9,17,6,-61,-101
A1UQM4K8EGZPD9,2,9,17,7,-29,-86
A1UQM4K8EGZPD9,2,9,17,8,-15,-79
A1UQM4K8EGZPD9,2,9,17,9,5,-65
A1UQM4K8EGZPD9,2,9,17,10,0,-51
A1UQM4K8EGZPD9,2,9,17,11,-8,-21
A1UQM4K8EGZPD9,2,9,17,12,162,-153
A1UQM4K8EGZPD9,2,9,17,13,168,-133
A1UQM4K8EGZPD9,2,9,17,14,167,-107
A1UQM4K8EGZPD9,2,9,17,15,-170,100
AVCLG9XDXN0JV,2,9,18,1,92,-128
AVCLG9XDXN0JV,2,9,18,2,97,-112
AVCLG9XDXN0JV,2,9,18,3,107,-97
AVCLG9XDXN0JV,2,9,18,4,-85,-107
AVCLG9XDXN0JV,2,9,18,5,-93,-94
AVCLG9XDXN0JV,2,9,18,6,-95,-78
AVCLG9XDXN0JV,2,9,18,7,-76,-62
AVCLG9XDXN0JV,2,9,18,8,10,102
AVCLG9XDXN0JV,2,9,18,9,-65,-117
AVCLG9XDXN0JV,2,9,18,10,-47,-92
AVCLG9XDXN0JV,2,9,18,11,-55,-78
AVCLG9XDXN0JV,2,9,18,12,-57,-62
AVCLG9XDXN0JV,2,9,18,13,-50,-117
AVCLG9XDXN0JV,2,9,18,14,-134,49
AVCLG9XDXN0JV,2,9,18,15,-117,97
AM96B6OVHH7I9,2,9,19,1,72,-127
AM96B6OVHH7I9,2,9,19,2,75,-104
AM96B6OVHH7I9,2,9,19,3,93,-93
AM96B6OVHH7I9,2,9,19,4,-122,78
AM96B6OVHH7I9,2,9,19,5,-90,126
AM96B6OVHH7I9,2,9,19,6,84,94
AM96B6OVHH7I9,2,9,19,7,-106,-72
AM96B6OVHH7I9,2,9,19,8,-93,-68
AM96B6OVHH7I9,2,9,19,9,-74,-70
AM96B6OVHH7I9,2,9,19,10,-65,-89
AM96B6OVHH7I9,2,9,19,11,-115,-104
AM96B6OVHH7I9,2,9,19,12,-136,-91
AM96B6OVHH7I9,2,9,19,13,-107,-117
AM96B6OVHH7I9,2,9,19,14,-89,-119
AM96B6OVHH7I9,2,9,19,15,-73,-120
A2DF9O176OJW2Z,2,9,20,1,-126,65
A2DF9O176OJW2Z,2,9,20,2,-84,111
A2DF9O176OJW2Z,2,9,20,3,77,89
A2DF9O176OJW2Z,2,9,20,4,43,-99
A2DF9O176OJW2Z,2,9,20,5,40,-80
A2DF9O176OJW2Z,2,9,20,6,65,-76
A2DF9O176OJW2Z,2,9,20,7,78,-93
A2DF9O176OJW2Z,2,9,20,8,-84,-133
A2DF9O176OJW2Z,2,9,20,9,-108,-126
A2DF9O176OJW2Z,2,9,20,10,-113,-107
A2DF9O176OJW2Z,2,9,20,11,-104,-96
A2DF9O176OJW2Z,2,9,20,12,-68,-111
A2DF9O176OJW2Z,2,9,20,13,-93,-114
A2DF9O176OJW2Z,2,9,20,14,-76,-93
A2DF9O176OJW2Z,2,9,20,15,-48,-128
base2_10,2,10,1,1,-87.86,-101.73
base2_10,2,10,1,2,132.59,18.68
base2_10,2,10,1,3,19.5,0
base2_10,2,10,1,4,-84.41,26.26
base2_10,2,10,1,5,-83.8,-10.82
base2_10,2,10,1,6,-22.14,104.28
base2_10,2,10,1,7,183.33,-182.52
base2_10,2,10,1,8,-146.1,-130.33
base2_10,2,10,1,9,-112.72,47.87
base2_10,2,10,1,10,29.93,-62.35
base2_10,2,10,1,11,-234.68,-23.17
base2_10,2,10,1,12,-1.24,135.19
base2_10,2,10,1,13,85.16,-57.41
base2_10,2,10,1,14,-25.54,54.36
base2_10,2,10,1,15,29.28,105.47
A1JK9DYKWYZZEK,2,10,2,1,171,-193
A1JK9DYKWYZZEK,2,10,2,2,130,-24
A1JK9DYKWYZZEK,2,10,2,3,56,43
A1JK9DYKWYZZEK,2,10,2,4,19,106
A1JK9DYKWYZZEK,2,10,2,5,-33,106
A1JK9DYKWYZZEK,2,10,2,6,-36,72
A1JK9DYKWYZZEK,2,10,2,7,-20,37
A1JK9DYKWYZZEK,2,10,2,8,11,-17
A1JK9DYKWYZZEK,2,10,2,9,-232,-48
A1JK9DYKWYZZEK,2,10,2,10,-190,-98
A1JK9DYKWYZZEK,2,10,2,11,-131,-104
A1JK9DYKWYZZEK,2,10,2,12,-90,-89
A1JK9DYKWYZZEK,2,10,2,13,-70,-52
A1JK9DYKWYZZEK,2,10,2,14,-79,0
A1JK9DYKWYZZEK,2,10,2,15,-100,36
A218W8G3SYFPGI,2,10,3,1,-84,2
A218W8G3SYFPGI,2,10,3,2,-92,-81
A218W8G3SYFPGI,2,10,3,3,-135,-117
A218W8G3SYFPGI,2,10,3,4,-198,-100
A218W8G3SYFPGI,2,10,3,5,-234,-14
A218W8G3SYFPGI,2,10,3,6,-1,64
A218W8G3SYFPGI,2,10,3,7,57,37
A218W8G3SYFPGI,2,10,3,8,172,-154
A218W8G3SYFPGI,2,10,3,9,-12,-2
A218W8G3SYFPGI,2,10,3,10,30,2
A218W8G3SYFPGI,2,10,3,11,29,-40
A218W8G3SYFPGI,2,10,3,12,-6,-66
A218W8G3SYFPGI,2,10,3,13,21,-102
A218W8G3SYFPGI,2,10,3,14,57,-120
A218W8G3SYFPGI,2,10,3,15,25,-165
A5KFCCLP45IPZ,2,10,4,1,-231,-9
A5KFCCLP45IPZ,2,10,4,2,-210,-75
A5KFCCLP45IPZ,2,10,4,3,-183,-111
A5KFCCLP45IPZ,2,10,4,4,-113,-116
A5KFCCLP45IPZ,2,10,4,5,-69,-49
A5KFCCLP45IPZ,2,10,4,6,-31,-2
A5KFCCLP45IPZ,2,10,4,7,-27,-44
A5KFCCLP45IPZ,2,10,4,8,-27,-81
A5KFCCLP45IPZ,2,10,4,9,-16,-123
A5KFCCLP45IPZ,2,10,4,10,3,-147
A5KFCCLP45IPZ,2,10,4,11,58,-132
A5KFCCLP45IPZ,2,10,4,12,42,-110
A5KFCCLP45IPZ,2,10,4,13,61,-33
A5KFCCLP45IPZ,2,10,4,14,50,6
A5KFCCLP45IPZ,2,10,4,15,132,-71
A2QOS43WJSULZW,2,10,5,1,-226,-17
A2QOS43WJSULZW,2,10,5,2,-204,-71
A2QOS43WJSULZW,2,10,5,3,-173,-130
A2QOS43WJSULZW,2,10,5,4,-134,-106
A2QOS43WJSULZW,2,10,5,5,-105,-71
A2QOS43WJSULZW,2,10,5,6,-76,-34
A2QOS43WJSULZW,2,10,5,7,-30,-50
A2QOS43WJSULZW,2,10,5,8,-3,-105
A2QOS43WJSULZW,2,10,5,9,17,-143
A2QOS43WJSULZW,2,10,5,10,51,-88
A2QOS43WJSULZW,2,10,5,11,77,-126
A2QOS43WJSULZW,2,10,5,12,44,32
A2QOS43WJSULZW,2,10,5,13,80,12
A2QOS43WJSULZW,2,10,5,14,120,-43
A2QOS43WJSULZW,2,10,5,15,157,-85
A3H0XGON3XVK12,2,10,6,1,-218,-48
A3H0XGON3XVK12,2,10,6,2,-169,-97
A3H0XGON3XVK12,2,10,6,3,-151,-123
A3H0XGON3XVK12,2,10,6,4,-120,-150
A3H0XGON3XVK12,2,10,6,5,-87,-162
A3H0XGON3XVK12,2,10,6,6,-65,-123
A3H0XGON3XVK12,2,10,6,7,-42,-100
A3H0XGON3XVK12,2,10,6,8,15,-133
A3H0XGON3XVK12,2,10,6,9,40,-160
A3H0XGON3XVK12,2,10,6,10,45,-122
A3H0XGON3XVK12,2,10,6,11,145,-121
A3H0XGON3XVK12,2,10,6,12,100,-81
A3H0XGON3XVK12,2,10,6,13,122,-46
A3H0XGON3XVK12,2,10,6,14,169,-74
A3H0XGON3XVK12,2,10,6,15,53,0
A12J4IRF5Z06BT,2,10,7,1,10,-164
